UMAP1,UMAP2,UMAP3,plaque_distance
2.967922,3.8319147,3.9846673,528.1195750414657
4.7822213,-0.93082595,5.5797205,810.8683317502945
3.526564,1.6807095,3.8114803,333.04088679476683
2.4960856,-1.6866127,6.3438635,1209.6998611084402
-0.36507168,0.45305625,6.9068947,1289.0949242448653
1.9790647,0.6898347,4.0403824,346.97188274819376
3.0116067,2.5675244,9.003015,947.5939602250265
4.725194,1.5177804,7.5468307,739.8956723648608
6.4595723,1.5552572,4.696747,1696.1502920596963
2.4794326,1.5845685,3.4166992,254.03802688649782
3.721712,-0.46754903,4.37108,452.0847667488556
1.3547919,-0.1821679,6.7584605,638.6443987211358
3.7692738,1.6351146,4.591304,1214.573062090119
0.2563739,0.81603956,3.8272445,1077.057754036659
3.8348703,3.5099719,4.0802784,345.9994252678044
-0.28711408,1.5841,5.777063,270.9521115635163
-0.2918288,2.0603611,8.789696,748.1131225399839
0.81719786,2.1534104,8.318152,171.38387567599986
1.019908,-0.06294133,4.779984,536.293570241229
-0.038730986,0.2942141,7.010432,514.7220668947325
2.4746675,3.5299122,3.6300156,814.4094494447605
1.7872926,-0.16418396,5.772317,447.58591811104134
1.7007625,3.8058014,7.361144,1064.3623823958242
2.8344808,1.9801364,4.2344046,717.1680206864161
2.9163585,2.9121537,4.1876054,584.3680183876298
3.1903126,3.4934967,3.4935179,677.2687038706929
-1.9172784,0.6358104,5.775787,803.1925956461569
-0.24177514,-0.5584723,3.4726741,244.32285709987596
6.258969,2.0305092,4.4983754,624.2695201108161
4.3236094,2.9210653,3.356099,834.7580955899156
0.26524606,2.322209,8.33828,115.70759882775327
3.7332263,-1.1483057,6.246244,915.4163805848426
2.3658724,-1.4784036,6.34719,694.8627641956017
1.9622014,2.21593,3.321925,609.2119404674523
-0.54964495,-0.44032553,3.0885863,380.8469601313821
2.2370434,-0.081034325,3.3727298,618.9286710185784
0.75065565,-0.15459138,5.987316,1177.0046913859571
1.3907242,-0.23120277,5.3370013,638.3211572150565
4.6495414,1.5561625,8.247559,785.8170784215545
2.917462,1.6530039,6.496116,244.7852464648971
3.9622886,-1.3228341,4.4023843,439.253945025575
-0.28157994,-0.5051681,6.3089,398.9776649000484
3.1210952,2.5591824,8.772776,900.752200735197
4.464909,0.006780255,3.8225503,1208.245726830861
3.2635465,-1.5038356,3.2199063,1220.3828817920376
3.5964823,3.028096,4.2356935,810.9270962897816
3.6634386,-1.0922976,3.8904448,581.9507123941629
5.0291276,1.1619369,9.5815735,466.21258858229254
4.7258353,1.6338508,5.2452536,1052.1188226302252
1.9870981,2.3232892,4.6995225,491.3330586889604
0.17062144,-0.43436402,3.1874456,840.4736413189787
5.126337,0.40060255,6.283794,375.203401338843
2.7277076,3.6861155,3.2858224,212.53104336563504
3.6792774,2.0739968,9.215048,394.8429117216108
3.2863007,2.4544494,3.8572123,1113.0310536535342
2.9689517,3.6518896,4.1311016,79.82095558581585
0.77621746,-1.3518935,3.790081,923.3695754987327
4.1450095,2.7876687,2.6300688,584.3406305012023
2.32838,2.8477132,4.5183616,381.57986810613465
-2.89607,0.8271313,6.2517643,457.9235792262251
4.954905,1.804945,5.6756754,1176.3035270681873
2.4035397,1.843198,7.823143,926.1199604169941
-0.21635658,-0.35805586,4.3184013,857.2594048089586
1.5916101,3.0426044,4.3057475,1811.2253476767944
4.9522634,2.535563,4.3583264,1165.1733787641392
2.7406306,-1.6446142,5.5648704,556.4046776738328
1.9178944,-2.0939162,6.009499,357.1041647815328
3.5082633,0.4357676,3.8013074,729.6344428436017
3.646202,-1.68191,4.5743604,317.951218559143
1.5251706,1.6020925,4.847844,313.7929076247349
3.4107316,1.5694743,5.843163,395.9344027596691
3.6876397,-0.3943861,3.9762368,491.61306440086463
3.7424917,-1.2952445,3.441371,1094.3142285466922
3.7613487,-0.39554316,5.0659976,234.1505534643131
5.1398654,-0.635997,5.0793343,438.6724542819783
3.7907286,-1.4105546,3.9843931,941.0433168224732
4.0009556,1.4553047,8.421833,192.3578721270909
3.5434687,1.258244,5.5268507,707.1575621913433
3.7694736,2.5005379,4.196784,1096.8086817943931
2.2931194,1.4771308,5.392481,533.2141556922227
3.2913954,2.9606454,3.1274004,495.3937062337342
3.6279938,-0.5569313,6.554196,1128.3824500396804
4.6166835,3.3238554,4.009377,850.5823078994786
0.107962765,0.6027414,6.5994897,1071.9175345370559
4.072557,3.296989,4.5267444,427.660172213943
5.2379513,1.0791993,9.447941,665.3101960457135
0.3302084,2.3183181,7.6029615,115.30751303253956
6.400604,1.8485043,4.592304,892.2515275092456
3.95536,-1.1476896,3.926916,607.0625975730667
2.2681954,3.4042277,4.1491265,323.65883487227137
3.7404928,-0.702078,3.4894772,944.912199039487
5.733455,2.565829,5.5606613,470.8869240111005
1.5495168,2.7091215,2.9894474,421.45747654767337
-0.76726216,-0.7263936,6.710157,983.10690868216
5.7182674,2.060551,5.700697,442.176558175676
2.1822414,2.61763,4.724043,560.2699813497194
2.3601797,-0.9665489,5.8031373,951.6654274933394
4.215017,0.51243156,8.8649025,584.229948137001
1.9999872,1.4226024,6.8882933,1013.7863333611933
3.1581209,0.41961113,5.658206,849.8043348578118
0.46584195,1.7924207,5.499712,981.9212547612976
3.3541958,2.1804411,8.776518,714.559992887162
-0.9199832,1.0717283,6.5972867,263.48192300497914
3.3394322,1.5862025,6.8383036,555.3120361240758
4.040797,2.3712742,4.2414103,800.1544601671138
2.6043165,2.2026145,5.8989153,616.2618922591358
4.9253597,0.7064713,6.6309557,1287.5529212185925
1.1654893,-1.2599518,4.9651017,1174.5953332791305
5.652396,0.9324723,4.4452934,320.1383773804308
0.061069317,0.7319303,3.8404524,947.5984158976195
2.5416832,-1.8203807,4.1886744,268.18154638977006
-0.1723261,0.3690618,5.6754885,1075.3269826360813
3.0161862,3.8410554,3.481753,293.28419598445777
5.019194,2.7879503,4.2513604,327.8392444613907
2.9729033,-1.3867804,3.7395751,574.6016951246585
4.2730083,1.6847296,5.8345456,565.3103079376526
2.4736192,2.4757407,8.774399,671.0574311274961
5.33192,1.3843826,4.489441,1199.0342456091353
2.2907546,3.340387,3.9825728,250.72973395762153
1.138651,-0.4452682,3.0148327,561.3303541120112
4.0048614,3.2458966,5.0113177,119.69202486220243
0.69554454,-1.2811089,5.299112,1004.5328738124089
1.2226713,4.2222686,6.881666,624.4902244759467
4.2862506,1.3751942,4.5040684,555.1928612839548
0.27299234,0.11899773,7.275016,287.87253818912995
3.4824116,-0.92193323,3.481016,616.5049966709881
1.8164846,1.4406112,3.6998723,594.6147499269206
3.4500136,-1.8635299,4.8926935,486.03692300733553
5.702686,2.429913,5.3368096,420.9106634988475
3.539024,3.2639399,3.5609348,325.0639071019572
1.0764601,-1.4530814,3.6644094,389.2855684398857
0.34304747,-1.607985,4.7078996,1053.2391238153607
3.4819996,0.12121552,3.1182098,682.5279854960565
5.7170043,1.2269056,4.7977667,1628.1048742849703
4.466471,2.184463,4.5259566,1070.7442131059126
0.53144306,1.5500109,3.8170903,590.7305144883917
1.7205286,-0.0059389123,6.7908807,1781.8035915861071
3.0063553,2.4508655,2.6239774,266.38987369414497
-0.33423004,0.72468406,3.7502184,972.0059217653713
2.4641492,1.7213011,7.3713117,712.4473175588649
0.06081311,0.3644162,7.10236,64.96182544393217
0.50264513,-1.6136174,4.630699,626.6910641504229
4.0888886,1.0111079,9.315951,1187.084170645789
0.28553957,1.2362624,4.6171427,583.4696456246228
-0.68614113,-0.674727,6.721317,1136.5820311238315
5.0295386,3.2539256,5.6912804,561.2181868540144
0.829444,3.8763354,6.8363013,938.8955398453463
4.8778653,1.8504946,5.438686,643.4127773286353
-0.07708318,0.44357178,3.5416856,503.9362826901182
5.008876,3.0836172,3.9042423,620.7792374207613
-0.013841372,0.09600568,7.104698,968.7817239178189
1.2756495,4.2801743,7.0609303,672.8043694767547
1.9356425,-0.14416103,2.8600402,1157.0037011769912
2.9838057,-1.1946341,3.7927482,975.0151889203461
2.2105725,-1.9121679,4.6479335,465.5165850291011
4.0612926,2.2119844,7.2872534,661.64798760884
1.5182501,2.4662468,2.5442185,1126.4372733828916
2.9832788,-1.423227,5.062197,558.7609689093593
5.14638,2.1256,3.6888368,342.8921073718047
5.1894836,1.4745483,4.4746428,588.7375405913283
5.198741,1.1328335,9.621369,693.5468798944348
4.307873,0.7112657,7.407549,135.486624805182
1.2627742,0.44920114,5.621995,255.4346665937855
2.170093,1.8536333,7.4910793,290.5775293551433
2.7598672,3.6137407,2.634439,1154.1606508677933
1.8802652,-0.8638369,3.2106428,1165.9984669582457
1.1806939,-1.4692085,3.7421434,378.39804173947823
2.4459882,1.8193656,6.788761,444.49507200883187
1.7259847,2.5354989,2.559899,1399.9513162737517
3.9629674,3.2104628,3.489622,1771.0450352818093
1.9029353,3.9436102,7.0288773,452.8046888424321
4.434685,2.3709414,3.7744834,705.9957969054481
0.34423444,2.8739803,6.8983254,290.675020874629
1.3592886,2.4103262,3.958832,1171.8906688982588
0.6514954,-0.954043,4.5186434,1446.6894703034395
4.139893,1.2525203,6.941733,392.18913257318496
3.3670433,2.3589628,8.939622,602.0465729176507
2.5162754,1.183563,6.365583,911.9539993297517
4.2751503,3.419311,3.2267458,808.6405821377357
3.9434798,2.6735506,2.5750828,420.3037377191931
5.078901,1.0315157,5.2717767,679.8763709668498
5.6459684,0.9514639,4.4486604,317.54383299936626
3.0125709,0.30499873,6.546735,1199.1058113146091
-2.3117995,1.0598006,6.526808,186.00413846979416
0.07779875,2.0261164,8.095125,84.85746686393179
3.3148878,3.5771768,2.9062335,385.64139684925476
0.7070746,2.1498435,7.928668,201.69986008274628
4.7589307,-1.0979319,4.702673,509.71179724408216
4.988051,1.1272895,9.24679,583.7985276891188
2.524829,-1.803181,5.62241,157.8032224676095
-0.3448097,-0.73090404,2.8483374,949.1685847631002
6.0010443,1.9703038,4.829683,1016.5273532799716
4.063557,-1.2420423,3.323969,863.8278437551224
2.1909153,-0.9550891,3.2941878,666.7151579992499
1.4451996,2.4989502,3.9712744,547.1901704592094
0.8671233,2.2750082,7.869867,371.7792148520252
3.0490477,-0.2975745,5.650279,352.3154320379152
2.8003216,3.4299505,2.7883868,1145.201492665449
0.4482402,2.4172084,8.337312,195.3332264681046
3.1894896,-1.9851428,5.8391256,1100.4332985900514
-2.0610964,0.3428218,6.484365,130.74066448971863
4.8938947,-0.17394707,5.3369465,681.6615055211735
0.015240917,-0.7562658,6.936591,1329.8526258051315
4.1577573,3.4795754,5.078327,296.6217746574092
2.8115118,1.3067077,7.212662,960.4992205430702
-1.810884,0.5632582,6.418332,1084.610309250543
2.9734013,2.432438,9.261525,1215.0238719207682
-0.30548385,-0.9935988,7.085553,181.6020399061354
1.6240363,-0.20661497,5.362402,569.6845890828384
4.2655697,1.5539576,4.083678,1079.5148463290336
5.353402,-0.55047625,4.4440413,897.1879911396061
5.553461,1.9704199,4.738137,997.907645449072
1.3248054,-0.15014458,3.3952756,533.7002921929526
4.3926682,3.2927182,4.3992085,780.0326003088413
3.0411222,2.836371,4.197594,472.51197856245943
2.4972284,3.5913434,2.9805002,1055.8757741797717
-0.41821176,0.82679117,4.129325,720.764043507605
4.382723,3.0831263,4.6764092,591.8357068020011
4.2219934,3.7138352,4.1831155,289.19516015617666
4.6012697,1.0522058,7.6599903,980.6033390020079
1.4279792,-0.03680402,5.321084,1276.9949301167692
-0.6479081,-0.73167586,6.6609473,953.2618416977245
3.9628122,2.4129112,2.6320374,240.29054911734417
4.417092,3.1183536,4.431601,522.2061392738661
4.4035697,1.7613724,5.5762053,519.3307491633711
4.824864,2.1796227,7.713004,582.1644354559705
3.9842997,0.18563367,6.756816,1349.7325525306796
2.114814,-1.8141837,5.85043,445.1583685194175
4.843331,-0.30555952,5.344079,452.0907545167176
5.014103,2.2027335,7.630511,513.2653923726253
1.7811196,-1.3712084,3.9596794,1785.3637216741158
4.2052517,0.9483337,6.490094,364.33850853638774
1.9374908,0.14475626,2.9475758,1020.7962730603803
3.3820777,1.020093,5.3306184,320.6115514937659
-0.330396,0.59439063,4.261992,480.5592705403308
-0.525246,0.7830968,3.9963236,1007.4909785987859
2.5961516,3.1444297,3.979417,768.9573804798238
4.201206,1.4959701,3.0696127,741.911061831269
2.9111428,2.4386256,8.643078,1027.5564347358982
5.349312,3.2871518,4.0892177,1148.8195357733473
3.2416623,-0.3506734,6.5741363,650.1973380528087
3.1153512,2.887583,3.4786232,508.1374024353786
1.1755815,0.15940845,6.4407964,499.10432055903243
3.5757763,2.4837174,3.9517152,1396.2030856966494
2.873814,3.7346034,2.933917,797.9286609534333
4.9293795,3.359657,4.1536326,369.6363422756723
3.1017137,1.323877,6.340841,763.3903334238154
2.3931873,0.66035044,6.6548123,843.328150251353
4.4794493,1.2889005,6.0073915,516.6538052068141
1.4721235,2.4023209,3.216044,1758.7548403698752
2.6280618,1.4917715,7.3488927,404.08160083558545
4.250908,1.7497177,6.0501556,766.9499661134996
3.026102,3.1752439,4.097245,43.473725272899976
6.125748,1.7691736,4.627001,757.2352812135531
3.789616,3.0818608,4.139473,760.8735972754979
-0.18424082,0.40578634,3.5258858,721.3222612999666
3.8411834,1.0244313,4.287126,448.5603154668125
4.880193,1.9765937,3.5127723,397.7335771655495
4.3575788,1.4518038,7.904203,532.3938959248184
-0.19244027,-0.70282,6.8832264,252.8467236368511
0.17030783,0.7384842,3.7132494,643.685184604991
2.0800192,-1.9872185,6.124008,777.6370708950353
2.1180844,-2.1217537,6.050849,250.75283942710018
4.281142,1.6212912,7.516582,466.9355570569495
3.425582,3.4324422,3.0398536,899.965025656866
5.1662974,1.3186564,7.0861206,926.7983642286632
4.140197,-0.69388497,4.0825315,861.2564466454103
1.0761807,0.35287946,6.2478867,193.35369102193795
6.291788,1.1931186,4.5852666,725.3537578044967
4.7165494,1.5186412,3.440535,295.60313237084944
0.4286783,0.7023997,3.455515,442.3219577734058
2.6407819,2.1916134,3.38701,1317.7060200388935
3.7719834,-0.5647203,3.5288522,306.2322803989129
3.7043123,-0.272573,4.1989264,304.74256193637706
-0.6251762,1.3239132,6.211358,939.2278130960149
6.0283103,1.5784733,4.649418,325.4550780595416
3.2464223,-1.5776919,3.730787,888.1102710930915
3.1330414,2.0073695,9.23775,601.1372784604929
2.1469495,2.4264052,2.4811358,385.3607401967636
3.0134103,1.6411762,5.076531,946.5481821043358
2.0768204,-2.1040094,6.1348763,877.7348528835406
3.3076925,-0.34451702,5.5837717,519.6950331606668
4.365552,3.7713363,5.037153,682.0113626293936
0.4960167,0.49798313,5.987254,1219.0696507972407
3.9028957,2.9720888,3.46718,1113.3746835017314
3.476635,2.2143767,3.8868694,786.1899614964015
3.8169281,2.5219965,3.648734,1050.1980189302963
-0.7531077,-0.5900833,3.0551522,953.9106330333105
0.5802793,-0.055791277,6.506349,1173.5260994347404
1.7442886,0.5139972,4.4351273,945.5049521912402
2.7842138,2.8590558,4.4250283,1100.9485203325137
2.3994343,1.9670682,2.6474752,828.3430867141079
1.9603502,-1.0016495,3.3075185,952.3109381035778
3.1530519,0.86343867,5.4456134,521.1091407987528
4.655746,2.9682245,4.765958,397.301838756773
4.5982847,1.5336078,2.8294277,368.86009078221264
5.0685854,2.1199508,4.8332424,290.35982272734293
-0.19818518,-0.43788886,6.0492187,427.08660708680264
2.440422,0.79307693,4.427095,198.18366191993357
0.52504396,-1.3283991,5.2764225,759.0401784763231
3.4818964,3.563377,3.8074086,333.20648014580456
4.73658,3.5358937,5.1757708,738.8040135662978
0.8311348,4.1811576,7.1680484,96.47521906851712
3.91966,-0.45428374,3.0797002,478.99816090363925
-0.023256725,-0.52984756,6.320052,913.4422301206529
1.849943,-1.9994408,5.8320737,562.4678396364951
2.3508682,2.7937465,4.468587,1107.3166678770463
2.2694077,-0.7178634,3.9443953,358.33461933377964
6.123405,1.9580324,4.7253757,599.2789945746786
3.4823544,0.009921707,6.842036,1493.0096469729483
3.9719594,3.0643246,4.2580905,292.3927889173012
1.1999362,-1.510188,3.5915399,468.11346218475046
1.9632217,3.321832,4.0242453,585.2825956750543
4.213428,2.0519805,5.2812285,567.6340422003119
3.248075,3.4341772,3.0396018,550.0023806811653
0.8900597,-0.14677367,6.350841,404.93920424401153
1.6100734,4.243981,6.578361,214.5532074846746
-0.18411773,0.3497551,7.0034227,669.0672531076701
3.596481,1.2058394,5.5787086,397.8713068866194
3.773667,0.940487,3.4859548,1009.4747950996584
4.353452,0.59055483,8.485256,1153.226587542577
4.918188,3.1210587,4.2687163,825.3180596275043
4.8318815,1.3650327,8.991414,1060.4496807714397
4.11582,1.7406268,3.0737731,292.85327672606246
4.49411,1.2374437,6.231084,294.91342661020434
3.7080348,2.6130426,2.9650462,817.0094141469418
2.7999718,0.43916923,6.327111,1102.2744188960821
-0.27789032,-0.49802038,6.1230836,1291.136014865068
4.012246,2.1328034,4.0713043,356.5230780216127
4.1665125,-0.14025792,6.3434987,1099.589196141796
3.1889489,1.0648624,4.802224,967.2702995738136
5.3408837,1.1298633,9.382313,401.54126653639975
-0.09607708,0.9918356,5.769837,881.8821843052835
3.7972949,-0.47485974,6.360836,662.6777641888409
1.3331761,-0.019789765,2.8715546,1666.40150613098
4.0059094,2.257481,3.6692395,331.51272808650367
2.548176,-0.9075841,5.5843177,854.7202641082739
4.0923696,1.4152547,3.4495945,312.06561418217126
3.723581,-0.67000717,5.6360326,353.2808907753127
5.1580687,3.3239098,3.8132944,847.0443800161597
4.5261383,1.3141006,5.8239074,100.79464657673438
-0.32670805,1.5729185,6.994119,543.0289488638715
3.951118,1.9526999,8.904282,658.2246274241024
3.3301969,-0.6599773,4.6675024,1001.5295098436114
-0.43614325,0.7924713,4.1459465,1073.7050798646476
4.459686,2.4514513,4.6133647,1049.7502255331694
3.7073433,2.4247072,5.412331,385.9858539529238
5.138428,-0.6143848,5.1008115,949.9996495744298
2.9963546,-1.7815745,5.5720544,1323.2507382498168
3.1987631,2.5989122,8.296737,1096.2919079960657
2.2396202,1.9148924,8.037712,1160.6357178970586
3.5215437,2.5194778,2.3063002,353.1848945341615
-0.88189363,2.0893843,9.639716,798.78983474843
-2.4231124,0.70469636,6.341135,1000.1585224435076
5.5644045,1.7721505,5.411397,661.9550003316041
3.5755749,-0.17666958,3.1949596,319.19831503495243
4.351791,-0.30782342,6.228646,1912.818176754076
2.3470228,3.085873,2.9073005,1363.3875757708665
4.697267,2.5543156,7.191616,260.7020866175036
5.038864,3.3950496,3.8345983,931.1416255055357
4.9413257,1.456987,9.397455,352.54115796514435
3.6047883,-0.6402484,6.237264,783.0869005299324
2.302832,1.619499,5.648254,658.9038681565688
2.440323,1.5847975,5.1108966,636.411606384307
0.13784115,2.8101695,7.178489,1022.2282676777256
0.44287604,-1.5811441,4.4291205,1077.828021219012
1.0268246,0.0880412,6.071258,952.8288064206614
3.0373137,-1.666576,4.3880124,460.93211941094194
0.5354323,-0.36870694,6.9576225,994.9420412596711
1.9972966,-0.2120891,5.2676272,401.8609659850085
1.8201832,1.0614309,3.663197,517.6324639631118
2.2390153,-0.21576577,5.5890226,225.02675781621073
0.20345122,1.3040568,4.4830055,840.1546639998868
3.5598109,-1.1752237,6.353551,911.0707926235967
2.2422142,2.169591,4.5317483,1135.0185989322983
0.6927777,-1.2887354,3.6805506,851.1132630082554
1.7678059,4.1386366,6.451231,298.7521861523466
4.0552816,2.911945,2.7384644,852.7707673675139
2.2514029,1.9197546,8.025173,1593.2837418058114
3.324374,3.0423424,3.4287388,245.1231727346508
4.7266283,1.4570554,9.401359,262.563871994033
5.92977,2.5260885,4.687952,767.7988735708417
4.512404,2.124569,5.9254518,935.5270150474562
2.965995,3.5819826,3.4969852,832.7036768234738
4.072214,0.6808013,6.482624,575.6558016882602
4.225204,3.437722,5.0796485,64.75585386355851
-0.09029684,0.6499659,3.693303,764.5169986354906
4.874532,1.1370503,9.424122,276.1273120217823
3.6570914,2.2402313,2.8142204,1489.3808752427428
1.2155914,4.166456,7.2264276,155.5582351800137
1.9549943,0.1966107,5.2920194,236.47081496476005
4.8795347,0.5417736,6.2376957,551.1122648028434
2.2608852,-1.7750459,5.113116,504.2413961872749
1.7938032,2.2015293,3.1363778,398.4314515587788
2.0428197,2.767076,3.0965073,583.7896056566755
2.8914022,2.469299,9.268819,547.723384121973
0.15318461,0.12700616,6.9791594,887.8360963597434
4.999809,3.3388634,4.7180243,1887.5792312108508
4.364498,0.58041996,9.299176,1110.5498997622183
-0.6201367,-0.5284216,3.146291,897.7525820007287
5.440613,2.734142,5.100441,498.59807682786095
3.96198,2.3949275,4.825422,1128.423731142022
5.5684824,1.4508213,4.514045,354.3132918675403
3.2192075,2.1436214,3.7079628,1768.364847442088
0.25998354,2.0773928,7.185174,982.6213943315263
2.3775032,-1.0686557,5.698022,1333.2662723062233
5.0985236,3.561033,3.871742,1000.2237162580741
3.1120508,0.029104367,6.023951,682.497566832603
3.7290206,-0.34938088,6.596866,487.003313744522
1.9593518,-1.6964943,6.0476084,1030.0341355966543
1.082695,1.2425289,4.797059,1176.6231914320601
3.21441,2.7136798,5.14642,1309.3348936197342
0.9908994,1.6282672,7.867433,877.7207983960819
5.2926135,2.0068984,5.847656,473.3351365094074
0.84215474,3.8515713,6.841351,912.0897601367684
4.581492,0.6182089,6.2420926,1247.8117552791396
3.8477755,-0.0814865,6.480778,1313.433516511299
0.2919708,0.68279946,4.534283,482.98169080597086
-0.33822125,-0.9779342,7.0895147,163.73987602250762
3.2367437,2.4996166,2.2551737,311.6372822581295
3.5828805,-1.5179756,5.580093,747.8261211763735
-1.7746713,0.2474466,6.4181,1314.1202754909361
4.7926993,1.9812539,3.6130536,950.2804465757335
1.562469,2.782605,2.938999,353.68105462045276
0.00086498156,2.2488954,8.071186,154.5558883514745
0.94869614,-1.1725124,5.0480356,908.6778755394912
-2.9531121,0.7924671,6.307157,1349.8141843707467
1.2931309,-1.6687951,4.247733,1179.540251033716
5.0493,1.3152196,9.505413,805.8571761252341
0.7195242,-0.64574814,4.8268733,482.0237454895524
4.8249817,1.6263425,3.456212,984.3045976439405
1.8864102,3.1717854,4.877312,198.1949522526398
3.5119855,3.4411707,2.9428325,462.88199351839046
3.4328568,-1.5235399,3.2844925,1025.6851835970324
2.8658438,3.5401247,4.0716696,202.23647556996968
0.6494679,-1.0633562,4.4229016,1254.9621087443659
5.1182356,-0.3036141,5.125847,992.5414699993921
3.9963667,-0.29325214,6.486485,236.99218749908752
3.4339767,-0.5196233,6.270618,935.9263172612793
2.3931305,3.4462173,3.0744963,771.2298918691743
2.7771432,3.108896,4.6519036,1383.4848538220697
4.893487,1.8041688,8.18075,1226.2054605728827
5.291431,3.1441119,4.4332867,748.6954970274095
2.497252,1.0021201,6.432283,409.94818778850413
4.127595,2.7675366,2.7374752,540.3484156926476
2.6979303,2.331312,9.027096,1237.024137999507
3.983844,0.48227313,9.37961,57.14546031673277
4.2497225,1.644179,4.0005174,395.709809165128
3.4422994,2.5716698,8.884294,609.4515606546013
1.267948,-0.24884309,6.732773,205.10296320573144
3.8762047,1.6068999,8.139934,1346.4460094638725
3.8826156,0.3441755,6.7272882,1242.3722334864544
3.7092516,0.92948806,5.218698,416.92406358879487
3.4493456,2.7138793,3.9466867,575.8770885220505
0.98643196,-1.1129769,4.1449466,531.3165299203258
1.1357983,-0.0044639576,5.7134485,1057.7729445114244
2.4236233,-1.5746257,4.153889,1138.4910314189895
2.2673514,0.97645766,6.3459415,482.3500488998457
2.765121,2.726001,4.39895,768.8902168428492
1.3492763,0.7233094,4.567292,653.4200765580201
3.7915657,2.676928,5.5090146,399.6984972712156
2.4942577,0.82507724,6.9285383,340.51262262268165
3.8508666,2.0855377,3.098982,181.66986430346336
1.3824733,-0.18050842,6.5517654,1158.8228171031126
5.643028,1.1249673,5.6635547,612.6270648635884
3.8491585,-0.9042905,4.081499,350.5978127120305
3.349598,1.7557948,8.496358,251.55959139265215
5.44529,2.764629,5.6242266,1717.9317929664105
4.0221186,1.8388721,8.899832,1115.3251760742862
3.146156,2.4616988,2.5119689,285.65997912331346
0.10557544,-0.54774785,3.3307662,798.5752477810979
0.08787505,0.7524158,4.861388,443.9312980573692
0.56817585,0.7098257,3.6805317,747.9632292258524
3.26221,2.7598715,3.3168895,340.0262418363826
3.9472883,2.4641054,5.72339,388.205852906483
1.1075764,1.4960234,7.695228,176.37881897621364
4.786131,1.4534703,8.37874,1069.4083640379238
4.2352533,-0.68408704,4.1995606,500.4496645003353
1.63323,4.205863,6.461646,571.8462783420096
0.2677126,2.3332028,8.525508,91.4355237994376
3.3955126,2.681136,9.131871,524.7228147275322
2.5566056,2.6787493,4.386888,934.7186789020118
0.6883996,-1.2152274,3.7135577,1205.7638667547915
0.6030677,-1.4433508,3.7099864,808.18731880754
5.010707,1.7659566,4.984198,322.0896097553437
4.573739,1.6344761,5.509604,663.0236827224985
3.7764003,2.327661,2.8540525,824.1767588862574
3.8169374,2.4255843,5.5120587,118.63872716770223
3.5210955,3.183892,2.9329126,1026.274565449826
5.076829,-0.3573511,5.033776,404.51292756027044
4.9563513,2.4862084,7.1886396,550.4761406013378
5.083806,1.1518202,5.139764,961.3166436663465
2.129333,0.7319744,6.1090417,1158.6344313835018
0.4729437,1.3435947,4.2281046,1157.9911870454282
3.6237984,-1.4585559,3.7086768,383.47763208026157
0.34763306,2.1166844,8.353871,556.5899828628376
3.2829032,2.5251896,2.9069166,250.40042519221888
0.12116489,1.2078538,4.4071226,1119.967330925869
4.429736,-0.15692362,6.318652,676.5808337242471
4.802801,1.6258154,3.4826965,301.6327108486679
3.916111,1.5349754,7.6829824,421.46931549785893
3.4209347,3.3781435,4.6869884,425.2382289585443
5.52765,2.0252771,4.730837,593.4357068615876
-0.10109562,-0.82926655,2.640033,1034.8948288311333
2.9025033,2.1600046,6.4757223,696.101657535128
3.9520338,0.3521263,9.231402,1270.6025764734472
2.5512695,3.7426317,3.4194653,370.051028878635
3.62341,-0.8995649,5.2052913,352.09591081367586
-0.64013994,-0.5506728,3.1182692,1155.8663893728758
3.1318393,0.93450844,5.518062,1418.9710413024263
4.9638553,1.9504428,3.2302868,662.4003251810118
1.9842399,0.06608884,3.0691304,735.9492931227497
4.5897183,1.8219124,7.9108024,504.8111038962986
1.5938389,2.3879337,2.636125,1303.9366736493762
3.7493823,1.5661759,8.273474,1295.1438845959483
1.8172315,2.1502712,3.802053,1302.1027800911265
0.7135119,-1.5981935,4.651905,555.2991889235457
1.56407,-0.9092352,4.9417744,715.671114668461
2.6106937,-0.887774,6.1201277,674.3395208404764
-0.6048142,-0.54429275,6.465164,973.288438402099
-0.5077713,-0.41383198,3.0143726,398.4888325136881
4.5220356,3.1910539,5.631027,1900.7799312382986
-0.21008672,-0.8840265,2.7438667,1141.0033012223735
4.9741783,0.9867062,9.699759,318.4812028850072
1.7490343,-0.28631252,2.8242295,1168.5702356658671
2.0436037,1.7246261,5.8786845,820.6747772127559
4.2111797,1.0508084,8.534521,777.4058415181009
0.036124513,2.7971175,7.213311,106.39963843902
3.4558883,-0.83818305,3.2353406,390.9646088593817
0.86352396,1.2815044,7.4872217,366.8110142405055
4.742094,1.6055306,4.9813433,1228.5432966900783
3.878253,-0.7005475,5.3694987,455.3411452176734
4.9403706,-0.79453826,5.449095,277.3722072890915
-0.5434738,0.83641595,3.9628718,881.4334276175915
3.5347395,2.284716,3.5694594,656.4758352350682
2.1238046,1.3478209,3.3884768,459.03134523535056
3.7437727,-0.7486189,5.667264,862.6157490811869
0.24241042,2.4142382,8.024893,132.0628634397575
0.99736756,0.25195283,3.3642251,974.0529390213838
3.7279043,-1.1506953,3.6866887,1072.3596111207742
0.74936396,1.2013199,6.556935,868.8641360752915
4.6440125,0.9532737,7.6655574,926.2179356169811
1.6391305,-1.1136987,6.2325025,710.9353947493144
