UMAP1,UMAP2,cell_type,distance_bin,plaque_distance
1.3530213,2.5907338,Microglia,>200um (far),495.5725485814499
2.0036821,1.7931736,Oligodendrocyte,>200um (far),1054.9355528306962
3.3193944,1.1051216,Microglia,>200um (far),1637.4879357474354
4.653631,1.4962678,Neuron,>200um (far),819.4135710326337
0.9692706,1.3532203,Microglia,>200um (far),268.30622803770984
3.4956496,1.4650835,Neuron,>200um (far),351.48756163195145
1.8817824,0.47464228,Astrocyte,>200um (far),518.8615263727296
1.7928549,1.0456747,Oligodendrocyte,>200um (far),1002.2068443106742
2.6356885,-0.95803857,Microglia,>200um (far),1333.7876909279864
1.4444866,-0.8493069,Oligodendrocyte,>200um (far),1009.6245772013106
5.116811,1.2200707,Neuron,>200um (far),863.2567879163144
4.7963076,1.7161222,Microglia,>200um (far),497.05036527606825
4.594172,1.2867194,Neuron,>200um (far),1717.7051885170779
-0.6356586,-0.4528204,Oligodendrocyte,>200um (far),876.8646926332088
4.8147545,2.0246897,Neuron,>200um (far),544.9061247467137
4.2580976,2.7898989,Neuron,>200um (far),588.6277887121718
1.366796,-1.6061624,Microglia,>200um (far),886.61188984093
4.387213,3.7523417,Microglia,>200um (far),1250.9501150560272
2.8202007,3.3842387,Microglia,>200um (far),971.3680130476605
4.146503,1.4737948,Neuron,>200um (far),279.94182161133244
1.9686099,-0.62996846,Neuron,>200um (far),378.8293331126883
3.8956032,0.14420123,Microglia,>200um (far),519.5158966737455
3.573342,1.9311014,Microglia,>200um (far),655.7927174546584
4.074824,2.1680143,Neuron,>200um (far),1012.2114972001297
4.0764318,-0.9008693,Oligodendrocyte,50-100um,76.80648796190165
5.064553,0.9884967,Microglia,>200um (far),1228.1570930416735
1.358947,2.5754528,Microglia,>200um (far),808.8779872673899
5.2686563,0.99417233,Astrocyte,>200um (far),359.44750520508893
2.897354,2.3658426,Astrocyte,>200um (far),1362.9977260263206
3.937782,1.9914337,Microglia,>200um (far),511.8528668588028
2.5962749,1.5182896,Microglia,>200um (far),550.0414524570552
4.297467,1.859191,Astrocyte,>200um (far),360.70068949646384
4.478721,1.6310313,Neuron,>200um (far),235.92602960013892
3.5983493,-0.1703321,Neuron,>200um (far),352.99572389972985
3.5951388,-0.41646686,Microglia,>200um (far),1191.6388520043738
-0.49381205,-0.75000423,Oligodendrocyte,>200um (far),898.6258322542079
5.1004944,-0.6017948,Neuron,>200um (far),805.543853695406
1.002384,0.33716616,Oligodendrocyte,>200um (far),368.5255339083478
3.5737674,1.4172281,Neuron,>200um (far),1517.117192657216
4.518924,2.0602102,Neuron,>200um (far),317.3888984914312
3.8063407,1.5340735,Microglia,>200um (far),814.863714342177
-2.0605085,0.2274765,Astrocyte,>200um (far),613.9401280551223
0.360896,-1.2531893,Oligodendrocyte,>200um (far),1073.8241563708086
5.286708,1.1292821,Neuron,>200um (far),510.4764462379013
0.94973934,3.046228,Astrocyte,50-100um,55.71657530775583
-0.27170062,-0.9627275,Astrocyte,>200um (far),1028.1797934464187
2.780247,2.2692862,Astrocyte,>200um (far),580.233218207795
3.8338823,-1.0649314,Neuron,>200um (far),773.8518057857553
2.0000725,1.920919,Oligodendrocyte,>200um (far),787.9740763372073
1.6621064,-0.91653454,Neuron,>200um (far),1281.0523426705754
-2.5193434,0.68029475,Neuron,>200um (far),1566.3406895666953
0.6416274,-0.24464478,Oligodendrocyte,100-200um,122.04189035910626
2.3530982,-0.8547369,Microglia,>200um (far),1387.218455758469
1.8228023,1.3400958,Neuron,>200um (far),1501.488047690377
4.865032,1.544156,Astrocyte,>200um (far),269.40410671221554
1.1382245,2.5310056,Microglia,>200um (far),525.8860343729242
-0.48145983,-0.36492684,Oligodendrocyte,>200um (far),1231.4550549113885
0.4078449,1.9584897,Astrocyte,100-200um,141.9105685533874
0.43377832,-0.6020684,Microglia,>200um (far),1230.2914455351265
3.207682,3.344501,Microglia,>200um (far),750.4511515838016
0.976989,-1.5936263,Oligodendrocyte,>200um (far),922.8232217616976
6.093619,1.8163102,Microglia,>200um (far),370.89783962933086
1.4015687,4.0593114,Microglia,100-200um,176.9864600378032
5.8750367,1.003859,Neuron,>200um (far),253.75715579479208
2.967922,3.8319147,Microglia,>200um (far),528.1195750414657
4.7822213,-0.93082595,Microglia,>200um (far),810.8683317502945
3.526564,1.6807095,Neuron,>200um (far),333.04088679476683
2.4960856,-1.6866127,Oligodendrocyte,>200um (far),1209.6998611084402
-0.36507168,0.45305625,Oligodendrocyte,>200um (far),1289.0949242448653
1.9790647,0.6898347,Astrocyte,>200um (far),346.97188274819376
3.0116067,2.5675244,Microglia,>200um (far),947.5939602250265
4.725194,1.5177804,Microglia,>200um (far),739.8956723648608
6.4595723,1.5552572,Neuron,>200um (far),1696.1502920596963
2.4794326,1.5845685,Microglia,>200um (far),254.03802688649782
3.721712,-0.46754903,Neuron,>200um (far),452.0847667488556
1.3547919,-0.1821679,Astrocyte,>200um (far),638.6443987211358
3.7692738,1.6351146,Microglia,>200um (far),1214.573062090119
0.2563739,0.81603956,Astrocyte,>200um (far),1077.057754036659
3.8348703,3.5099719,Microglia,>200um (far),345.9994252678044
-0.28711408,1.5841,Astrocyte,>200um (far),270.9521115635163
-0.2918288,2.0603611,Astrocyte,>200um (far),748.1131225399839
0.81719786,2.1534104,Microglia,100-200um,171.38387567599986
1.019908,-0.06294133,Microglia,>200um (far),536.293570241229
-0.038730986,0.2942141,Microglia,>200um (far),514.7220668947325
2.4746675,3.5299122,Astrocyte,>200um (far),814.4094494447605
1.7872926,-0.16418396,Neuron,>200um (far),447.58591811104134
1.7007625,3.8058014,Astrocyte,>200um (far),1064.3623823958242
2.8344808,1.9801364,Microglia,>200um (far),717.1680206864161
2.9163585,2.9121537,Neuron,>200um (far),584.3680183876298
3.1903126,3.4934967,Neuron,>200um (far),677.2687038706929
-1.9172784,0.6358104,Neuron,>200um (far),803.1925956461569
-0.24177514,-0.5584723,Oligodendrocyte,>200um (far),244.32285709987596
6.258969,2.0305092,Astrocyte,>200um (far),624.2695201108161
4.3236094,2.9210653,Neuron,>200um (far),834.7580955899156
0.26524606,2.322209,Microglia,100-200um,115.70759882775327
3.7332263,-1.1483057,Oligodendrocyte,>200um (far),915.4163805848426
2.3658724,-1.4784036,Oligodendrocyte,>200um (far),694.8627641956017
1.9622014,2.21593,Neuron,>200um (far),609.2119404674523
-0.54964495,-0.44032553,Oligodendrocyte,>200um (far),380.8469601313821
2.2370434,-0.081034325,Microglia,>200um (far),618.9286710185784
0.75065565,-0.15459138,Astrocyte,>200um (far),1177.0046913859571
1.3907242,-0.23120277,Microglia,>200um (far),638.3211572150565
4.6495414,1.5561625,Oligodendrocyte,>200um (far),785.8170784215545
2.917462,1.6530039,Microglia,>200um (far),244.7852464648971
3.9622886,-1.3228341,Microglia,>200um (far),439.253945025575
-0.28157994,-0.5051681,Astrocyte,>200um (far),398.9776649000484
3.1210952,2.5591824,Microglia,>200um (far),900.752200735197
4.464909,0.006780255,Microglia,>200um (far),1208.245726830861
3.2635465,-1.5038356,Neuron,>200um (far),1220.3828817920376
3.5964823,3.028096,Microglia,>200um (far),810.9270962897816
3.6634386,-1.0922976,Microglia,>200um (far),581.9507123941629
5.0291276,1.1619369,Microglia,>200um (far),466.21258858229254
4.7258353,1.6338508,Microglia,>200um (far),1052.1188226302252
1.9870981,2.3232892,Microglia,>200um (far),491.3330586889604
0.17062144,-0.43436402,Oligodendrocyte,>200um (far),840.4736413189787
5.126337,0.40060255,Astrocyte,>200um (far),375.203401338843
2.7277076,3.6861155,Neuron,>200um (far),212.53104336563504
3.6792774,2.0739968,Microglia,>200um (far),394.8429117216108
3.2863007,2.4544494,Neuron,>200um (far),1113.0310536535342
2.9689517,3.6518896,Microglia,50-100um,79.82095558581585
0.77621746,-1.3518935,Oligodendrocyte,>200um (far),923.3695754987327
4.1450095,2.7876687,Neuron,>200um (far),584.3406305012023
2.32838,2.8477132,Oligodendrocyte,>200um (far),381.57986810613465
-2.89607,0.8271313,Oligodendrocyte,>200um (far),457.9235792262251
4.954905,1.804945,Astrocyte,>200um (far),1176.3035270681873
2.4035397,1.843198,Astrocyte,>200um (far),926.1199604169941
-0.21635658,-0.35805586,Oligodendrocyte,>200um (far),857.2594048089586
1.5916101,3.0426044,Neuron,>200um (far),1811.2253476767944
4.9522634,2.535563,Microglia,>200um (far),1165.1733787641392
2.7406306,-1.6446142,Oligodendrocyte,>200um (far),556.4046776738328
1.9178944,-2.0939162,Oligodendrocyte,>200um (far),357.1041647815328
3.5082633,0.4357676,Neuron,>200um (far),729.6344428436017
3.646202,-1.68191,Microglia,>200um (far),317.951218559143
1.5251706,1.6020925,Neuron,>200um (far),313.7929076247349
3.4107316,1.5694743,Astrocyte,>200um (far),395.9344027596691
3.6876397,-0.3943861,Neuron,>200um (far),491.61306440086463
3.7424917,-1.2952445,Neuron,>200um (far),1094.3142285466922
3.7613487,-0.39554316,Microglia,>200um (far),234.1505534643131
5.1398654,-0.635997,Neuron,>200um (far),438.6724542819783
3.7907286,-1.4105546,Microglia,>200um (far),941.0433168224732
4.0009556,1.4553047,Astrocyte,100-200um,192.3578721270909
3.5434687,1.258244,Neuron,>200um (far),707.1575621913433
3.7694736,2.5005379,Microglia,>200um (far),1096.8086817943931
2.2931194,1.4771308,Microglia,>200um (far),533.2141556922227
3.2913954,2.9606454,Neuron,>200um (far),495.3937062337342
3.6279938,-0.5569313,Astrocyte,>200um (far),1128.3824500396804
4.6166835,3.3238554,Neuron,>200um (far),850.5823078994786
0.107962765,0.6027414,Oligodendrocyte,>200um (far),1071.9175345370559
4.072557,3.296989,Neuron,>200um (far),427.660172213943
5.2379513,1.0791993,Astrocyte,>200um (far),665.3101960457135
0.3302084,2.3183181,Astrocyte,100-200um,115.30751303253956
6.400604,1.8485043,Neuron,>200um (far),892.2515275092456
3.95536,-1.1476896,Neuron,>200um (far),607.0625975730667
2.2681954,3.4042277,Astrocyte,>200um (far),323.65883487227137
3.7404928,-0.702078,Astrocyte,>200um (far),944.912199039487
5.733455,2.565829,Neuron,>200um (far),470.8869240111005
1.5495168,2.7091215,Neuron,>200um (far),421.45747654767337
-0.76726216,-0.7263936,Oligodendrocyte,>200um (far),983.10690868216
5.7182674,2.060551,Microglia,>200um (far),442.176558175676
2.1822414,2.61763,Neuron,>200um (far),560.2699813497194
2.3601797,-0.9665489,Microglia,>200um (far),951.6654274933394
4.215017,0.51243156,Oligodendrocyte,>200um (far),584.229948137001
1.9999872,1.4226024,Oligodendrocyte,>200um (far),1013.7863333611933
3.1581209,0.41961113,Astrocyte,>200um (far),849.8043348578118
0.46584195,1.7924207,Neuron,>200um (far),981.9212547612976
3.3541958,2.1804411,Microglia,>200um (far),714.559992887162
-0.9199832,1.0717283,Oligodendrocyte,>200um (far),263.48192300497914
3.3394322,1.5862025,Microglia,>200um (far),555.3120361240758
4.040797,2.3712742,Microglia,>200um (far),800.1544601671138
2.6043165,2.2026145,Microglia,>200um (far),616.2618922591358
4.9253597,0.7064713,Astrocyte,>200um (far),1287.5529212185925
1.1654893,-1.2599518,Astrocyte,>200um (far),1174.5953332791305
5.652396,0.9324723,Neuron,>200um (far),320.1383773804308
0.061069317,0.7319303,Oligodendrocyte,>200um (far),947.5984158976195
2.5416832,-1.8203807,Neuron,>200um (far),268.18154638977006
-0.1723261,0.3690618,Neuron,>200um (far),1075.3269826360813
3.0161862,3.8410554,Neuron,>200um (far),293.28419598445777
5.019194,2.7879503,Astrocyte,>200um (far),327.8392444613907
2.9729033,-1.3867804,Microglia,>200um (far),574.6016951246585
4.2730083,1.6847296,Neuron,>200um (far),565.3103079376526
2.4736192,2.4757407,Astrocyte,>200um (far),671.0574311274961
5.33192,1.3843826,Astrocyte,>200um (far),1199.0342456091353
2.2907546,3.340387,Microglia,>200um (far),250.72973395762153
1.138651,-0.4452682,Neuron,>200um (far),561.3303541120112
4.0048614,3.2458966,Neuron,100-200um,119.69202486220243
0.69554454,-1.2811089,Oligodendrocyte,>200um (far),1004.5328738124089
1.2226713,4.2222686,Neuron,>200um (far),624.4902244759467
4.2862506,1.3751942,Neuron,>200um (far),555.1928612839548
0.27299234,0.11899773,Astrocyte,>200um (far),287.87253818912995
3.4824116,-0.92193323,Microglia,>200um (far),616.5049966709881
1.8164846,1.4406112,Microglia,>200um (far),594.6147499269206
3.4500136,-1.8635299,Oligodendrocyte,>200um (far),486.03692300733553
5.702686,2.429913,Microglia,>200um (far),420.9106634988475
3.539024,3.2639399,Neuron,>200um (far),325.0639071019572
1.0764601,-1.4530814,Oligodendrocyte,>200um (far),389.2855684398857
0.34304747,-1.607985,Oligodendrocyte,>200um (far),1053.2391238153607
3.4819996,0.12121552,Neuron,>200um (far),682.5279854960565
5.7170043,1.2269056,Astrocyte,>200um (far),1628.1048742849703
4.466471,2.184463,Microglia,>200um (far),1070.7442131059126
0.53144306,1.5500109,Oligodendrocyte,>200um (far),590.7305144883917
1.7205286,-0.0059389123,Oligodendrocyte,>200um (far),1781.8035915861071
3.0063553,2.4508655,Neuron,>200um (far),266.38987369414497
-0.33423004,0.72468406,Oligodendrocyte,>200um (far),972.0059217653713
2.4641492,1.7213011,Microglia,>200um (far),712.4473175588649
0.06081311,0.3644162,Microglia,50-100um,64.96182544393217
0.50264513,-1.6136174,Oligodendrocyte,>200um (far),626.6910641504229
4.0888886,1.0111079,Astrocyte,>200um (far),1187.084170645789
0.28553957,1.2362624,Oligodendrocyte,>200um (far),583.4696456246228
-0.68614113,-0.674727,Oligodendrocyte,>200um (far),1136.5820311238315
5.0295386,3.2539256,Neuron,>200um (far),561.2181868540144
0.829444,3.8763354,Astrocyte,>200um (far),938.8955398453463
4.8778653,1.8504946,Microglia,>200um (far),643.4127773286353
-0.07708318,0.44357178,Oligodendrocyte,>200um (far),503.9362826901182
5.008876,3.0836172,Neuron,>200um (far),620.7792374207613
-0.013841372,0.09600568,Oligodendrocyte,>200um (far),968.7817239178189
1.2756495,4.2801743,Neuron,>200um (far),672.8043694767547
1.9356425,-0.14416103,Neuron,>200um (far),1157.0037011769912
2.9838057,-1.1946341,Microglia,>200um (far),975.0151889203461
2.2105725,-1.9121679,Neuron,>200um (far),465.5165850291011
4.0612926,2.2119844,Microglia,>200um (far),661.64798760884
1.5182501,2.4662468,Neuron,>200um (far),1126.4372733828916
2.9832788,-1.423227,Astrocyte,>200um (far),558.7609689093593
5.14638,2.1256,Microglia,>200um (far),342.8921073718047
5.1894836,1.4745483,Neuron,>200um (far),588.7375405913283
5.198741,1.1328335,Neuron,>200um (far),693.5468798944348
4.307873,0.7112657,Astrocyte,100-200um,135.486624805182
1.2627742,0.44920114,Astrocyte,>200um (far),255.4346665937855
2.170093,1.8536333,Microglia,>200um (far),290.5775293551433
2.7598672,3.6137407,Neuron,>200um (far),1154.1606508677933
1.8802652,-0.8638369,Neuron,>200um (far),1165.9984669582457
1.1806939,-1.4692085,Astrocyte,>200um (far),378.39804173947823
2.4459882,1.8193656,Oligodendrocyte,>200um (far),444.49507200883187
1.7259847,2.5354989,Neuron,>200um (far),1399.9513162737517
3.9629674,3.2104628,Neuron,>200um (far),1771.0450352818093
1.9029353,3.9436102,Microglia,>200um (far),452.8046888424321
4.434685,2.3709414,Microglia,>200um (far),705.9957969054481
0.34423444,2.8739803,Microglia,>200um (far),290.675020874629
1.3592886,2.4103262,Neuron,>200um (far),1171.8906688982588
0.6514954,-0.954043,Oligodendrocyte,>200um (far),1446.6894703034395
4.139893,1.2525203,Astrocyte,>200um (far),392.18913257318496
3.3670433,2.3589628,Microglia,>200um (far),602.0465729176507
2.5162754,1.183563,Neuron,>200um (far),911.9539993297517
4.2751503,3.419311,Neuron,>200um (far),808.6405821377357
3.9434798,2.6735506,Neuron,>200um (far),420.3037377191931
5.078901,1.0315157,Neuron,>200um (far),679.8763709668498
5.6459684,0.9514639,Neuron,>200um (far),317.54383299936626
3.0125709,0.30499873,Astrocyte,>200um (far),1199.1058113146091
-2.3117995,1.0598006,Microglia,100-200um,186.00413846979416
0.07779875,2.0261164,Microglia,50-100um,84.85746686393179
3.3148878,3.5771768,Neuron,>200um (far),385.64139684925476
0.7070746,2.1498435,Astrocyte,>200um (far),201.69986008274628
4.7589307,-1.0979319,Neuron,>200um (far),509.71179724408216
4.988051,1.1272895,Astrocyte,>200um (far),583.7985276891188
2.524829,-1.803181,Oligodendrocyte,100-200um,157.8032224676095
-0.3448097,-0.73090404,Oligodendrocyte,>200um (far),949.1685847631002
6.0010443,1.9703038,Neuron,>200um (far),1016.5273532799716
4.063557,-1.2420423,Neuron,>200um (far),863.8278437551224
2.1909153,-0.9550891,Neuron,>200um (far),666.7151579992499
1.4451996,2.4989502,Oligodendrocyte,>200um (far),547.1901704592094
0.8671233,2.2750082,Astrocyte,>200um (far),371.7792148520252
3.0490477,-0.2975745,Oligodendrocyte,>200um (far),352.3154320379152
2.8003216,3.4299505,Neuron,>200um (far),1145.201492665449
0.4482402,2.4172084,Microglia,100-200um,195.3332264681046
3.1894896,-1.9851428,Oligodendrocyte,>200um (far),1100.4332985900514
-2.0610964,0.3428218,Microglia,100-200um,130.74066448971863
4.8938947,-0.17394707,Neuron,>200um (far),681.6615055211735
0.015240917,-0.7562658,Microglia,>200um (far),1329.8526258051315
4.1577573,3.4795754,Microglia,>200um (far),296.6217746574092
2.8115118,1.3067077,Astrocyte,>200um (far),960.4992205430702
-1.810884,0.5632582,Oligodendrocyte,>200um (far),1084.610309250543
2.9734013,2.432438,Microglia,>200um (far),1215.0238719207682
-0.30548385,-0.9935988,Astrocyte,100-200um,181.6020399061354
1.6240363,-0.20661497,Neuron,>200um (far),569.6845890828384
4.2655697,1.5539576,Microglia,>200um (far),1079.5148463290336
5.353402,-0.55047625,Neuron,>200um (far),897.1879911396061
5.553461,1.9704199,Neuron,>200um (far),997.907645449072
1.3248054,-0.15014458,Neuron,>200um (far),533.7002921929526
4.3926682,3.2927182,Microglia,>200um (far),780.0326003088413
3.0411222,2.836371,Microglia,>200um (far),472.51197856245943
2.4972284,3.5913434,Neuron,>200um (far),1055.8757741797717
-0.41821176,0.82679117,Neuron,>200um (far),720.764043507605
4.382723,3.0831263,Microglia,>200um (far),591.8357068020011
4.2219934,3.7138352,Neuron,>200um (far),289.19516015617666
4.6012697,1.0522058,Astrocyte,>200um (far),980.6033390020079
1.4279792,-0.03680402,Microglia,>200um (far),1276.9949301167692
-0.6479081,-0.73167586,Oligodendrocyte,>200um (far),953.2618416977245
3.9628122,2.4129112,Neuron,>200um (far),240.29054911734417
4.417092,3.1183536,Neuron,>200um (far),522.2061392738661
4.4035697,1.7613724,Neuron,>200um (far),519.3307491633711
4.824864,2.1796227,Astrocyte,>200um (far),582.1644354559705
3.9842997,0.18563367,Microglia,>200um (far),1349.7325525306796
2.114814,-1.8141837,Astrocyte,>200um (far),445.1583685194175
4.843331,-0.30555952,Oligodendrocyte,>200um (far),452.0907545167176
5.014103,2.2027335,Microglia,>200um (far),513.2653923726253
1.7811196,-1.3712084,Neuron,>200um (far),1785.3637216741158
4.2052517,0.9483337,Microglia,>200um (far),364.33850853638774
1.9374908,0.14475626,Neuron,>200um (far),1020.7962730603803
3.3820777,1.020093,Astrocyte,>200um (far),320.6115514937659
-0.330396,0.59439063,Oligodendrocyte,>200um (far),480.5592705403308
-0.525246,0.7830968,Oligodendrocyte,>200um (far),1007.4909785987859
2.5961516,3.1444297,Microglia,>200um (far),768.9573804798238
4.201206,1.4959701,Microglia,>200um (far),741.911061831269
2.9111428,2.4386256,Neuron,>200um (far),1027.5564347358982
5.349312,3.2871518,Neuron,>200um (far),1148.8195357733473
3.2416623,-0.3506734,Astrocyte,>200um (far),650.1973380528087
3.1153512,2.887583,Microglia,>200um (far),508.1374024353786
1.1755815,0.15940845,Neuron,>200um (far),499.10432055903243
3.5757763,2.4837174,Microglia,>200um (far),1396.2030856966494
2.873814,3.7346034,Neuron,>200um (far),797.9286609534333
4.9293795,3.359657,Microglia,>200um (far),369.6363422756723
3.1017137,1.323877,Neuron,>200um (far),763.3903334238154
2.3931873,0.66035044,Astrocyte,>200um (far),843.328150251353
4.4794493,1.2889005,Neuron,>200um (far),516.6538052068141
1.4721235,2.4023209,Astrocyte,>200um (far),1758.7548403698752
2.6280618,1.4917715,Microglia,>200um (far),404.08160083558545
4.250908,1.7497177,Oligodendrocyte,>200um (far),766.9499661134996
3.026102,3.1752439,Microglia,0-50um (near),43.473725272899976
6.125748,1.7691736,Neuron,>200um (far),757.2352812135531
3.789616,3.0818608,Microglia,>200um (far),760.8735972754979
-0.18424082,0.40578634,Oligodendrocyte,>200um (far),721.3222612999666
3.8411834,1.0244313,Neuron,>200um (far),448.5603154668125
4.880193,1.9765937,Neuron,>200um (far),397.7335771655495
4.3575788,1.4518038,Microglia,>200um (far),532.3938959248184
-0.19244027,-0.70282,Neuron,>200um (far),252.8467236368511
0.17030783,0.7384842,Astrocyte,>200um (far),643.685184604991
2.0800192,-1.9872185,Astrocyte,>200um (far),777.6370708950353
2.1180844,-2.1217537,Astrocyte,>200um (far),250.75283942710018
4.281142,1.6212912,Neuron,>200um (far),466.9355570569495
3.425582,3.4324422,Astrocyte,>200um (far),899.965025656866
5.1662974,1.3186564,Neuron,>200um (far),926.7983642286632
4.140197,-0.69388497,Microglia,>200um (far),861.2564466454103
1.0761807,0.35287946,Microglia,100-200um,193.35369102193795
6.291788,1.1931186,Neuron,>200um (far),725.3537578044967
4.7165494,1.5186412,Microglia,>200um (far),295.60313237084944
0.4286783,0.7023997,Oligodendrocyte,>200um (far),442.3219577734058
2.6407819,2.1916134,Microglia,>200um (far),1317.7060200388935
3.7719834,-0.5647203,Microglia,>200um (far),306.2322803989129
3.7043123,-0.272573,Microglia,>200um (far),304.74256193637706
-0.6251762,1.3239132,Neuron,>200um (far),939.2278130960149
6.0283103,1.5784733,Neuron,>200um (far),325.4550780595416
3.2464223,-1.5776919,Oligodendrocyte,>200um (far),888.1102710930915
3.1330414,2.0073695,Microglia,>200um (far),601.1372784604929
2.1469495,2.4264052,Neuron,>200um (far),385.3607401967636
3.0134103,1.6411762,Neuron,>200um (far),946.5481821043358
2.0768204,-2.1040094,Oligodendrocyte,>200um (far),877.7348528835406
3.3076925,-0.34451702,Astrocyte,>200um (far),519.6950331606668
4.365552,3.7713363,Neuron,>200um (far),682.0113626293936
0.4960167,0.49798313,Microglia,>200um (far),1219.0696507972407
3.9028957,2.9720888,Neuron,>200um (far),1113.3746835017314
3.476635,2.2143767,Neuron,>200um (far),786.1899614964015
3.8169281,2.5219965,Neuron,>200um (far),1050.1980189302963
-0.7531077,-0.5900833,Oligodendrocyte,>200um (far),953.9106330333105
0.5802793,-0.055791277,Microglia,>200um (far),1173.5260994347404
1.7442886,0.5139972,Oligodendrocyte,>200um (far),945.5049521912402
2.7842138,2.8590558,Microglia,>200um (far),1100.9485203325137
2.3994343,1.9670682,Neuron,>200um (far),828.3430867141079
1.9603502,-1.0016495,Neuron,>200um (far),952.3109381035778
3.1530519,0.86343867,Neuron,>200um (far),521.1091407987528
4.655746,2.9682245,Neuron,>200um (far),397.301838756773
4.5982847,1.5336078,Neuron,>200um (far),368.86009078221264
5.0685854,2.1199508,Microglia,>200um (far),290.35982272734293
-0.19818518,-0.43788886,Neuron,>200um (far),427.08660708680264
2.440422,0.79307693,Microglia,100-200um,198.18366191993357
0.52504396,-1.3283991,Astrocyte,>200um (far),759.0401784763231
3.4818964,3.563377,Neuron,>200um (far),333.20648014580456
4.73658,3.5358937,Neuron,>200um (far),738.8040135662978
0.8311348,4.1811576,Neuron,50-100um,96.47521906851712
3.91966,-0.45428374,Neuron,>200um (far),478.99816090363925
-0.023256725,-0.52984756,Astrocyte,>200um (far),913.4422301206529
1.849943,-1.9994408,Oligodendrocyte,>200um (far),562.4678396364951
2.3508682,2.7937465,Oligodendrocyte,>200um (far),1107.3166678770463
2.2694077,-0.7178634,Neuron,>200um (far),358.33461933377964
6.123405,1.9580324,Neuron,>200um (far),599.2789945746786
3.4823544,0.009921707,Astrocyte,>200um (far),1493.0096469729483
3.9719594,3.0643246,Microglia,>200um (far),292.3927889173012
1.1999362,-1.510188,Astrocyte,>200um (far),468.11346218475046
1.9632217,3.321832,Microglia,>200um (far),585.2825956750543
4.213428,2.0519805,Microglia,>200um (far),567.6340422003119
3.248075,3.4341772,Astrocyte,>200um (far),550.0023806811653
0.8900597,-0.14677367,Astrocyte,>200um (far),404.93920424401153
1.6100734,4.243981,Microglia,>200um (far),214.5532074846746
-0.18411773,0.3497551,Microglia,>200um (far),669.0672531076701
3.596481,1.2058394,Neuron,>200um (far),397.8713068866194
3.773667,0.940487,Microglia,>200um (far),1009.4747950996584
4.353452,0.59055483,Oligodendrocyte,>200um (far),1153.226587542577
4.918188,3.1210587,Neuron,>200um (far),825.3180596275043
4.8318815,1.3650327,Neuron,>200um (far),1060.4496807714397
4.11582,1.7406268,Neuron,>200um (far),292.85327672606246
4.49411,1.2374437,Microglia,>200um (far),294.91342661020434
3.7080348,2.6130426,Neuron,>200um (far),817.0094141469418
2.7999718,0.43916923,Neuron,>200um (far),1102.2744188960821
-0.27789032,-0.49802038,Astrocyte,>200um (far),1291.136014865068
4.012246,2.1328034,Neuron,>200um (far),356.5230780216127
4.1665125,-0.14025792,Astrocyte,>200um (far),1099.589196141796
3.1889489,1.0648624,Neuron,>200um (far),967.2702995738136
5.3408837,1.1298633,Neuron,>200um (far),401.54126653639975
-0.09607708,0.9918356,Oligodendrocyte,>200um (far),881.8821843052835
3.7972949,-0.47485974,Neuron,>200um (far),662.6777641888409
1.3331761,-0.019789765,Neuron,>200um (far),1666.40150613098
4.0059094,2.257481,Astrocyte,>200um (far),331.51272808650367
2.548176,-0.9075841,Neuron,>200um (far),854.7202641082739
4.0923696,1.4152547,Neuron,>200um (far),312.06561418217126
3.723581,-0.67000717,Microglia,>200um (far),353.2808907753127
5.1580687,3.3239098,Neuron,>200um (far),847.0443800161597
4.5261383,1.3141006,Oligodendrocyte,100-200um,100.79464657673438
-0.32670805,1.5729185,Oligodendrocyte,>200um (far),543.0289488638715
3.951118,1.9526999,Astrocyte,>200um (far),658.2246274241024
3.3301969,-0.6599773,Neuron,>200um (far),1001.5295098436114
-0.43614325,0.7924713,Microglia,>200um (far),1073.7050798646476
4.459686,2.4514513,Astrocyte,>200um (far),1049.7502255331694
3.7073433,2.4247072,Neuron,>200um (far),385.9858539529238
5.138428,-0.6143848,Microglia,>200um (far),949.9996495744298
2.9963546,-1.7815745,Astrocyte,>200um (far),1323.2507382498168
3.1987631,2.5989122,Neuron,>200um (far),1096.2919079960657
2.2396202,1.9148924,Microglia,>200um (far),1160.6357178970586
3.5215437,2.5194778,Neuron,>200um (far),353.1848945341615
-0.88189363,2.0893843,Astrocyte,>200um (far),798.78983474843
-2.4231124,0.70469636,Microglia,>200um (far),1000.1585224435076
5.5644045,1.7721505,Astrocyte,>200um (far),661.9550003316041
3.5755749,-0.17666958,Neuron,>200um (far),319.19831503495243
4.351791,-0.30782342,Astrocyte,>200um (far),1912.818176754076
2.3470228,3.085873,Neuron,>200um (far),1363.3875757708665
4.697267,2.5543156,Neuron,>200um (far),260.7020866175036
5.038864,3.3950496,Neuron,>200um (far),931.1416255055357
4.9413257,1.456987,Microglia,>200um (far),352.54115796514435
3.6047883,-0.6402484,Astrocyte,>200um (far),783.0869005299324
2.302832,1.619499,Oligodendrocyte,>200um (far),658.9038681565688
2.440323,1.5847975,Microglia,>200um (far),636.411606384307
0.13784115,2.8101695,Microglia,>200um (far),1022.2282676777256
0.44287604,-1.5811441,Oligodendrocyte,>200um (far),1077.828021219012
1.0268246,0.0880412,Astrocyte,>200um (far),952.8288064206614
3.0373137,-1.666576,Microglia,>200um (far),460.93211941094194
